,longitude,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,ocean_proximity_<1h ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near bay,ocean_proximity_near ocean
12053,-117.55,33.88,19,2472,2143,610,2.2372,108800.0,0,1,0,0,0
12054,-117.57,33.87,33,2076,1374,480,2.2197,138200.0,0,1,0,0,0
12055,-117.56,33.88,40,1196,1052,258,2.0682,113000.0,0,1,0,0,0
12056,-117.57,33.88,35,1755,1453,428,2.316,119400.0,0,1,0,0,0
12057,-117.57,33.88,39,679,769,179,2.3036,110600.0,0,1,0,0,0
12058,-117.58,33.87,42,765,590,177,1.6875,113500.0,0,1,0,0,0
12059,-117.59,33.88,7,3586,2695,877,2.4387,117000.0,0,1,0,0,0
12060,-117.59,33.88,13,3239,2751,813,2.6111,107000.0,0,1,0,0,0
12061,-117.58,33.88,16,1739,1235,420,2.2969,116100.0,0,1,0,0,0
12062,-117.57,33.87,37,621,443,135,2.3333,122800.0,0,1,0,0,0
12063,-117.57,33.87,27,1786,939,278,5.1929,165000.0,0,1,0,0,0
12064,-117.58,33.87,17,2772,1685,461,5.0464,163900.0,0,1,0,0,0
12065,-117.58,33.87,30,701,356,125,3.2917,144300.0,0,1,0,0,0
12066,-117.58,33.87,34,1511,773,265,3.5313,142100.0,0,1,0,0,0
12067,-117.55,33.85,4,5698,3132,1092,4.8686,195300.0,0,1,0,0,0
12068,-117.56,33.83,28,895,346,115,5.4788,339300.0,0,1,0,0,0
12069,-117.58,33.85,6,5698,3132,1092,5.2861,195100.0,0,1,0,0,0
12070,-117.54,33.82,6,202,75,28,4.125,216700.0,0,1,0,0,0
12071,-117.55,33.83,6,502,228,65,4.2386,482412.5,0,1,0,0,0
12072,-117.6,33.85,9,5698,2928,892,5.3006,221400.0,1,0,0,0,0
12073,-117.56,33.86,25,5698,3132,1036,5.2898,177100.0,0,1,0,0,0
12074,-117.55,33.87,18,5698,3132,1092,3.9414,137100.0,0,1,0,0,0
12075,-117.64,33.88,13,5698,3132,1092,5.536,204800.0,1,0,0,0,0
12076,-117.6,33.87,18,5698,3132,1092,4.2721,150300.0,0,1,0,0,0
12077,-117.6,33.86,23,2949,1671,477,5.195,161000.0,0,1,0,0,0
12078,-117.6,33.87,15,5698,3132,1092,3.4419,138100.0,0,1,0,0,0
12079,-117.64,33.87,2,5698,3132,1092,6.2308,257900.0,1,0,0,0,0
12080,-117.52,33.84,20,688,575,144,3.55,111000.0,0,1,0,0,0
12081,-117.52,33.83,22,2397,1347,403,4.46,189800.0,0,1,0,0,0
12082,-117.53,33.83,7,2191,1156,310,5.5362,195600.0,0,1,0,0,0
12083,-117.54,33.76,5,5698,3132,1001,4.7965,160800.0,1,0,0,0,0
12084,-117.52,33.82,14,3776,1877,559,5.1365,215000.0,0,1,0,0,0
12085,-117.36,33.88,15,2857,1361,382,4.6875,189800.0,0,1,0,0,0
12086,-117.33,33.9,2,5698,3132,1092,5.1512,187800.0,0,1,0,0,0
12087,-117.34,33.89,17,2678,1225,367,5.363,211300.0,0,1,0,0,0
12088,-117.38,33.89,12,3964,1707,549,5.1624,267900.0,0,1,0,0,0
12089,-117.36,33.88,10,5600,2573,788,5.0346,240500.0,0,1,0,0,0
12090,-117.26,33.86,16,1171,659,216,3.1103,110000.0,0,1,0,0,0
12091,-117.33,33.87,14,2300,1001,311,5.1045,161300.0,0,1,0,0,0
12092,-117.3,33.85,15,3991,2317,657,2.9542,127900.0,0,1,0,0,0
12093,-117.28,33.85,16,3498,2372,672,2.3229,118000.0,0,1,0,0,0
12094,-117.43,33.81,13,4770,1985,662,4.2273,295200.0,0,1,0,0,0
12095,-117.4,33.76,8,1954,973,321,4.4875,249100.0,0,1,0,0,0
12096,-117.4,33.85,9,5698,3132,1077,5.4625,223600.0,0,1,0,0,0
12097,-117.26,33.84,12,1159,523,159,2.7232,123200.0,0,1,0,0,0
12098,-117.32,33.87,15,826,440,134,4.8125,173900.0,0,1,0,0,0
12099,-117.28,33.89,33,5698,3132,1092,2.5379,152700.0,0,1,0,0,0
12100,-117.34,33.96,15,5698,2805,1092,4.1883,184500.0,0,1,0,0,0
12101,-117.32,33.96,19,3216,1363,629,3.7585,144500.0,0,1,0,0,0
12102,-117.34,33.94,20,4589,1660,595,7.4141,236500.0,0,1,0,0,0
12103,-117.34,33.94,13,5698,3132,1092,5.5563,214500.0,0,1,0,0,0
12104,-117.31,33.94,7,5698,3132,1092,5.2713,216500.0,0,1,0,0,0
12105,-117.33,33.98,52,1417,881,300,1.9531,162500.0,0,1,0,0,0
12106,-117.33,33.97,8,152,1275,20,1.625,162500.0,0,1,0,0,0
12107,-117.34,34.0,27,321,214,67,3.175,101600.0,0,1,0,0,0
12108,-117.34,33.98,10,5698,3132,1092,1.7579,103400.0,0,1,0,0,0
12109,-117.32,33.99,27,5464,2400,836,4.711,133500.0,0,1,0,0,0
12110,-117.31,33.97,28,3420,1502,656,3.4896,140300.0,0,1,0,0,0
12111,-117.29,33.97,4,5698,3132,1092,4.6667,160600.0,0,1,0,0,0
12112,-117.35,34.01,23,3707,1938,658,2.725,95300.0,0,1,0,0,0
12113,-117.34,34.02,28,2683,2047,636,2.275,85400.0,0,1,0,0,0
12114,-117.32,34.01,23,3021,1580,533,4.4063,129900.0,0,1,0,0,0
12115,-117.24,33.95,11,5698,3132,1087,4.7877,132600.0,0,1,0,0,0
12116,-117.23,33.94,7,5698,3132,1092,3.5851,142000.0,0,1,0,0,0
12117,-117.25,33.95,5,5698,3132,1092,4.2775,138700.0,0,1,0,0,0
12118,-117.23,33.96,5,5698,3132,1092,5.253,163300.0,0,1,0,0,0
12119,-117.21,33.95,5,5698,3132,1092,5.2174,155500.0,0,1,0,0,0
12120,-117.14,33.94,5,4873,1947,568,6.3223,223200.0,0,1,0,0,0
12121,-117.21,33.97,3,5698,3132,1092,5.6409,197700.0,0,1,0,0,0
12122,-117.28,33.94,10,972,773,219,1.3125,135700.0,0,1,0,0,0
12123,-117.28,33.92,35,3623,2721,766,2.1574,86900.0,0,1,0,0,0
12124,-117.27,33.92,13,5698,3132,1092,3.0907,127200.0,0,1,0,0,0
12125,-117.27,33.93,2,337,115,49,3.1042,164800.0,0,1,0,0,0
12126,-117.24,33.94,15,1569,1123,369,1.6111,113900.0,0,1,0,0,0
12127,-117.24,33.93,12,5698,3132,1092,3.2705,113200.0,0,1,0,0,0
12128,-117.25,33.93,8,5698,3132,1092,4.2654,137600.0,0,1,0,0,0
12129,-117.25,33.92,7,5698,3132,1092,4.1482,124600.0,0,1,0,0,0
12130,-117.23,33.91,9,5698,3132,1092,4.0473,127200.0,0,1,0,0,0
12131,-117.23,33.89,5,5698,3132,1092,4.1953,136600.0,0,1,0,0,0
12132,-117.23,33.94,8,2405,1594,517,3.0789,114200.0,0,1,0,0,0
12133,-117.22,33.93,14,5104,3132,972,3.2148,117000.0,0,1,0,0,0
12134,-117.22,33.92,5,5698,3132,1092,4.0938,130900.0,0,1,0,0,0
12135,-117.21,33.93,4,5698,3132,1092,5.0223,152600.0,0,1,0,0,0
12136,-117.16,33.92,12,3236,1610,502,4.7568,143500.0,0,1,0,0,0
12137,-117.22,33.9,8,5698,3132,1092,4.0467,121500.0,0,1,0,0,0
12138,-117.13,33.89,4,1611,275,84,3.5781,244400.0,0,1,0,0,0
12139,-117.19,33.9,3,5698,3132,1092,4.189,143000.0,0,1,0,0,0
12140,-117.22,33.87,16,56,39,14,2.625,482412.5,0,1,0,0,0
12141,-117.24,33.85,8,1031,606,179,2.8194,136300.0,0,1,0,0,0
12142,-117.17,33.83,7,77,64,15,4.6,187500.0,0,1,0,0,0
12143,-117.2,33.83,14,1265,621,173,3.6618,161300.0,0,1,0,0,0
12144,-117.23,33.83,2,1424,681,192,4.0833,100000.0,0,1,0,0,0
12145,-117.21,33.82,2,4198,1943,673,3.9052,122100.0,0,1,0,0,0
12146,-117.22,33.81,4,5698,3132,1092,3.4237,113700.0,0,1,0,0,0
12147,-117.21,33.71,16,5698,2711,1092,2.1848,97900.0,1,0,0,0,0
12148,-117.2,33.72,8,5528,1674,918,2.5335,110100.0,1,0,0,0,0
12149,-117.2,33.72,16,5373,1573,933,1.9912,98600.0,1,0,0,0,0
12150,-117.2,33.71,24,4210,1283,829,2.0881,83300.0,1,0,0,0,0
12151,-117.2,33.7,23,5698,1984,1092,2.3276,92400.0,1,0,0,0,0
12152,-117.19,33.7,24,5698,1990,1092,1.9014,83500.0,1,0,0,0,0
12153,-117.19,33.69,3,5698,3132,1074,4.5881,136400.0,1,0,0,0,0
12154,-117.27,33.68,8,5698,3132,1092,5.3238,228900.0,1,0,0,0,0
12155,-117.25,33.7,10,5156,2294,747,3.58,113400.0,1,0,0,0,0
12156,-117.23,33.68,10,3659,1476,515,3.8869,125900.0,1,0,0,0,0
12157,-117.22,33.66,12,1869,1007,323,3.125,117200.0,1,0,0,0,0
12158,-117.17,33.66,2,5698,2826,839,4.1386,177300.0,1,0,0,0,0
12159,-117.07,33.67,11,939,557,190,2.375,145800.0,0,1,0,0,0
12160,-117.11,33.83,14,2715,1540,464,3.8036,139600.0,0,1,0,0,0
12161,-117.11,33.78,13,1914,930,304,4.1875,161200.0,0,1,0,0,0
12162,-117.08,33.82,6,1771,935,279,4.065,148200.0,0,1,0,0,0
12163,-117.18,33.78,7,1697,808,354,1.3417,169300.0,0,1,0,0,0
12164,-117.11,33.75,17,4174,1845,780,2.2618,96100.0,0,1,0,0,0
12165,-117.16,33.76,11,4934,2508,840,2.625,155400.0,0,1,0,0,0
12166,-117.22,33.74,7,1810,931,355,2.5221,109200.0,1,0,0,0,0
12167,-117.06,33.78,17,2813,1345,488,2.5847,145300.0,0,1,0,0,0
12168,-117.14,33.81,13,4496,2044,695,3.2778,148800.0,0,1,0,0,0
12169,-117.22,33.8,3,5284,2703,729,4.0717,126500.0,0,1,0,0,0
12170,-117.09,33.71,13,1974,1276,408,1.972,90500.0,0,1,0,0,0
12171,-117.07,33.72,16,4928,2132,853,2.7983,112500.0,0,1,0,0,0
12172,-117.11,33.74,18,4799,1966,944,2.1182,71300.0,0,1,0,0,0
12173,-117.15,33.7,2,5698,2489,1092,3.1319,111500.0,0,1,0,0,0
12174,-117.16,33.73,10,2381,1323,477,2.6322,140700.0,0,1,0,0,0
12175,-117.23,33.79,17,3318,2016,673,2.2969,89300.0,0,1,0,0,0
12176,-117.23,33.78,23,3465,2672,607,1.9767,81500.0,0,1,0,0,0
12177,-117.23,33.77,5,2108,1666,461,2.0,83000.0,0,1,0,0,0
12178,-117.29,33.83,15,4173,2393,713,2.4662,118300.0,0,1,0,0,0
12179,-117.32,33.8,11,3196,1757,552,4.0982,173300.0,0,1,0,0,0
12180,-117.26,33.81,22,4249,2405,846,2.1549,146500.0,0,1,0,0,0
12181,-117.24,33.77,9,5698,3132,1092,2.8401,104200.0,0,1,0,0,0
12182,-117.31,33.75,19,3173,2204,606,2.1484,129200.0,1,0,0,0,0
12183,-117.27,33.77,16,2876,1859,545,2.0878,101300.0,1,0,0,0,0
12184,-117.29,33.72,19,2248,1207,368,2.817,110000.0,1,0,0,0,0
12185,-117.28,33.72,11,1161,640,210,2.1667,114600.0,1,0,0,0,0
12186,-117.39,33.69,5,5698,3132,1006,5.3275,168700.0,1,0,0,0,0
12187,-117.37,33.7,8,4345,2425,785,3.2481,123800.0,1,0,0,0,0
12188,-117.34,33.71,10,2591,1255,425,3.1513,154300.0,1,0,0,0,0
12189,-117.31,33.67,9,981,596,156,3.1832,157400.0,1,0,0,0,0
12190,-117.35,33.69,11,1229,581,190,3.102,111300.0,1,0,0,0,0
12191,-117.33,33.67,27,4376,2667,870,1.9194,100600.0,1,0,0,0,0
12192,-117.35,33.68,10,516,282,96,4.2788,125000.0,1,0,0,0,0
12193,-117.38,33.67,9,5698,3132,1092,3.375,131800.0,1,0,0,0,0
12194,-117.38,33.67,17,5698,3132,1092,2.2423,132600.0,1,0,0,0,0
12195,-117.35,33.64,23,5698,3132,1092,2.5395,109200.0,1,0,0,0,0
12196,-117.29,33.63,7,5698,3132,1092,3.8056,162200.0,1,0,0,0,0
12197,-117.28,33.66,15,4573,2513,832,2.6949,163600.0,1,0,0,0,0
12198,-117.43,33.55,8,446,188,68,8.013024999999999,465600.0,1,0,0,0,0
12199,-117.36,33.6,10,4097,2082,731,3.2258,159300.0,1,0,0,0,0
12200,-117.25,33.65,10,1652,725,233,3.5125,155600.0,1,0,0,0,0
12201,-117.19,33.64,12,1481,757,243,3.235,210700.0,1,0,0,0,0
12202,-117.21,33.61,7,5698,2975,1092,3.6273,150900.0,1,0,0,0,0
12203,-117.2,33.58,2,5698,3132,1092,4.5936,174300.0,1,0,0,0,0
12204,-117.16,33.61,3,2744,1223,366,4.7944,215300.0,1,0,0,0,0
12205,-117.12,33.61,2,2569,1232,388,4.3651,145600.0,1,0,0,0,0
12206,-117.16,33.57,2,5698,3132,1092,3.9443,187300.0,1,0,0,0,0
12207,-117.16,33.54,4,4952,2912,943,3.7538,147500.0,1,0,0,0,0
12208,-117.05,33.52,5,3471,1541,502,4.8083,347700.0,1,0,0,0,0
12209,-116.96,33.52,9,2802,1155,421,4.125,392100.0,0,1,0,0,0
12210,-117.1,33.56,6,1868,750,247,4.3833,307600.0,1,0,0,0,0
12211,-117.02,33.6,7,1972,964,317,3.244,337200.0,0,1,0,0,0
12212,-116.96,33.62,8,1003,388,140,4.2917,221900.0,0,1,0,0,0
12213,-117.22,33.48,5,1585,510,181,6.9136,482412.5,1,0,0,0,0
12214,-117.19,33.53,6,108,43,17,3.475,187500.0,1,0,0,0,0
12215,-117.18,33.51,13,270,120,42,6.993,482412.5,1,0,0,0,0
12216,-117.12,33.49,4,5698,3132,1092,3.9963,191100.0,1,0,0,0,0
12217,-117.12,33.52,4,5698,3132,1092,4.5841,212300.0,1,0,0,0,0
12218,-117.15,33.45,4,5698,3132,1092,4.6904,174200.0,1,0,0,0,0
12219,-116.99,33.46,13,1614,846,270,2.83,43000.0,1,0,0,0,0
12220,-117.23,33.57,6,5698,3132,1092,3.9617,183000.0,1,0,0,0,0
12221,-117.27,33.55,4,5698,2088,712,5.5351,429000.0,1,0,0,0,0
12222,-117.32,33.51,4,966,311,92,5.2066,482412.5,1,0,0,0,0
12223,-117.02,33.71,6,5698,3062,1092,3.0043,134700.0,0,1,0,0,0
12224,-116.91,33.71,19,5698,2703,1055,3.1591,189700.0,0,1,0,0,0
12225,-116.89,33.73,15,2094,937,277,5.3623,201300.0,0,1,0,0,0
12226,-116.95,33.68,11,1183,543,147,4.4792,173900.0,0,1,0,0,0
12227,-116.9,33.65,15,652,248,97,2.1071,93800.0,0,1,0,0,0
12228,-116.92,33.63,18,397,239,80,2.8125,143800.0,0,1,0,0,0
12229,-116.99,33.73,13,5698,3132,1092,1.9961,97800.0,0,1,0,0,0
12230,-116.9,33.74,14,2281,894,430,2.3712,127900.0,0,1,0,0,0
12231,-116.95,33.75,19,2238,1190,507,2.0714,85800.0,0,1,0,0,0
12232,-116.95,33.75,23,4676,2770,1057,1.7847,109500.0,0,1,0,0,0
12233,-116.93,33.75,14,5698,3132,1036,2.964,121500.0,0,1,0,0,0
12234,-116.93,33.74,15,3757,1693,654,3.6806,112800.0,0,1,0,0,0
12235,-116.95,33.74,20,2233,1024,399,2.4554,89400.0,0,1,0,0,0
12236,-116.96,33.73,20,4735,2306,904,3.069,87000.0,0,1,0,0,0
12237,-116.95,33.73,21,4587,2233,765,3.2371,94500.0,0,1,0,0,0
12238,-116.95,33.74,18,1996,1270,400,2.7083,91200.0,0,1,0,0,0
12239,-116.94,33.74,19,2901,1414,475,4.6406,118900.0,0,1,0,0,0
12240,-116.94,33.73,17,5160,2344,781,3.7175,120000.0,0,1,0,0,0
12241,-116.93,33.73,13,3603,1644,515,4.0433,132300.0,0,1,0,0,0
12242,-116.96,33.75,35,3269,2328,705,2.5898,76300.0,0,1,0,0,0
12243,-116.97,33.74,31,2712,1519,629,1.942,86200.0,0,1,0,0,0
12244,-116.97,33.75,22,3740,2011,824,1.3039,77500.0,0,1,0,0,0
12245,-116.99,33.75,18,5698,3132,1092,1.4366,77000.0,0,1,0,0,0
12246,-116.98,33.74,25,4952,1589,1024,1.8446,85700.0,0,1,0,0,0
12247,-116.97,33.74,20,3674,1498,758,2.2161,76900.0,0,1,0,0,0
12248,-116.96,33.74,19,3649,1717,696,2.2115,87600.0,0,1,0,0,0
12249,-116.94,33.77,14,5698,2708,1092,2.4145,137600.0,0,1,0,0,0
12250,-117.01,33.75,15,2873,1094,659,1.8015,105100.0,0,1,0,0,0
12251,-116.95,33.76,10,5698,3132,1092,1.7079,95900.0,0,1,0,0,0
12252,-116.98,33.77,12,5698,2711,1092,1.9707,107900.0,0,1,0,0,0
12253,-116.99,33.76,12,5698,2823,1092,2.1722,69400.0,0,1,0,0,0
12254,-117.0,33.74,8,5330,2143,1092,2.1103,94400.0,0,1,0,0,0
12255,-117.02,33.73,14,3700,1171,695,1.9476,112500.0,0,1,0,0,0
12256,-116.99,33.77,7,5698,3132,1092,2.2925,113100.0,0,1,0,0,0
12257,-117.02,33.76,20,1317,453,158,2.8393,120700.0,0,1,0,0,0
12258,-116.98,33.83,15,2228,653,350,2.683,139300.0,0,1,0,0,0
12259,-117.02,33.81,10,5698,2625,1092,2.3,108900.0,0,1,0,0,0
12260,-116.95,33.79,8,5698,3132,1092,2.1979,95300.0,0,1,0,0,0
12261,-116.95,33.79,20,2399,1726,542,1.8845,77700.0,0,1,0,0,0
12262,-116.96,33.79,21,2990,2108,660,2.0135,83000.0,0,1,0,0,0
12263,-116.97,33.78,24,2680,1728,527,2.535,74800.0,0,1,0,0,0
12264,-116.95,33.78,24,3409,1939,739,1.7303,74000.0,0,1,0,0,0
12265,-116.89,33.79,12,701,434,110,2.0577,56700.0,0,1,0,0,0
12266,-116.87,33.76,5,4116,1714,717,2.5612,130800.0,0,1,0,0,0
12267,-116.88,33.74,20,3111,1000,508,1.5982,140000.0,0,1,0,0,0
12268,-116.89,33.75,23,2719,930,485,2.0154,81700.0,0,1,0,0,0
12269,-116.91,33.75,13,5698,3132,1092,2.3169,123400.0,0,1,0,0,0
12270,-116.86,33.73,13,2604,978,417,2.933,170700.0,0,1,0,0,0
12271,-117.04,34.0,25,3750,1594,785,2.4167,104900.0,0,1,0,0,0
12272,-117.06,34.0,33,1575,879,282,2.5357,94400.0,0,1,0,0,0
12273,-117.04,34.0,21,4624,2174,812,3.5255,132100.0,0,1,0,0,0
12274,-116.99,33.99,22,4227,1849,619,4.7356,195900.0,0,1,0,0,0
12275,-117.01,33.97,18,4775,1868,836,2.3355,118800.0,0,1,0,0,0
12276,-116.95,33.97,14,5320,1947,843,3.1393,116300.0,0,1,0,0,0
12277,-116.97,33.96,12,5698,2992,1092,2.4322,112100.0,0,1,0,0,0
12278,-117.11,33.98,25,1254,715,301,2.7344,149000.0,0,1,0,0,0
12279,-117.02,33.95,5,1822,798,313,2.8783,105200.0,0,1,0,0,0
12280,-117.03,33.89,6,78,27,10,3.125,187500.0,0,1,0,0,0
12281,-116.96,33.94,22,1999,1304,479,1.4063,81900.0,0,1,0,0,0
12282,-116.99,33.92,26,503,293,59,3.7083,147500.0,0,1,0,0,0
12283,-116.86,33.97,11,658,376,120,2.3977,58000.0,0,1,0,0,0
12284,-116.79,33.99,16,319,212,67,1.4688,90000.0,0,1,0,0,0
12285,-116.77,33.92,19,2307,1266,437,1.6875,63000.0,0,1,0,0,0
12286,-116.81,33.9,17,2009,820,381,1.3286,81800.0,0,1,0,0,0
12287,-116.89,33.86,2,5698,1950,980,3.0417,146300.0,0,1,0,0,0
12288,-116.95,33.86,1,6,8,2,1.625,55000.0,0,1,0,0,0
12289,-116.86,33.84,18,521,174,74,2.7788,91100.0,0,1,0,0,0
12290,-116.98,33.94,27,3459,1760,654,3.4545,89800.0,0,1,0,0,0
12291,-116.98,33.93,40,2277,1391,453,1.9472,73200.0,0,1,0,0,0
12292,-116.97,33.94,29,3197,1722,603,3.0432,91200.0,0,1,0,0,0
12293,-116.97,33.93,29,2793,1583,626,1.424,73200.0,0,1,0,0,0
12294,-116.98,33.93,33,376,267,88,2.1581,68300.0,0,1,0,0,0
12295,-116.9,33.98,30,3915,1820,643,3.6339,98600.0,0,1,0,0,0
12296,-116.93,33.93,13,5698,3132,1092,2.0549,95600.0,0,1,0,0,0
12297,-116.89,33.93,29,4549,2494,912,2.0976,72600.0,0,1,0,0,0
12298,-116.88,33.93,37,1495,865,342,1.2188,55000.0,0,1,0,0,0
12299,-116.9,33.93,34,3183,1820,647,2.2321,71800.0,0,1,0,0,0
12300,-116.91,34.0,18,553,215,82,5.5,193800.0,0,1,0,0,0
12301,-116.87,33.94,35,4448,2736,843,2.218,73400.0,0,1,0,0,0
12302,-116.87,33.93,32,3141,2589,721,1.4556,54600.0,0,1,0,0,0
12303,-116.87,33.91,37,1858,1632,310,2.7536,73100.0,0,1,0,0,0
12304,-116.89,33.92,10,2653,1967,598,2.6643,81000.0,0,1,0,0,0
12305,-116.75,33.83,16,5277,657,276,3.3333,143400.0,0,1,0,0,0
12306,-116.8,33.8,35,324,158,39,3.4167,100000.0,0,1,0,0,0
12307,-116.71,33.75,25,5698,1874,852,3.0625,150500.0,0,1,0,0,0
12308,-116.68,33.71,21,3460,658,255,3.5882,161100.0,0,1,0,0,0
12309,-116.74,33.62,11,2385,682,242,2.9141,214300.0,0,1,0,0,0
12310,-116.8,33.52,3,830,272,104,3.8281,163500.0,0,1,0,0,0
12311,-116.89,33.48,14,1016,443,169,2.8071,137500.0,0,1,0,0,0
12312,-116.87,33.57,12,1153,446,195,3.038,128100.0,0,1,0,0,0
12313,-116.72,33.56,13,3166,1250,475,2.355,122900.0,0,1,0,0,0
12314,-116.48,33.61,8,1294,457,199,2.9167,115300.0,0,1,0,0,0
12315,-116.57,33.64,10,489,183,74,6.2702,345500.0,0,1,0,0,0
12316,-116.76,33.46,6,1251,544,216,3.0694,173400.0,0,1,0,0,0
12317,-116.42,33.51,26,186,102,39,2.5625,103100.0,0,1,0,0,0
12318,-116.6,33.49,16,3730,1346,592,2.183,113500.0,0,1,0,0,0
12319,-116.69,33.5,13,1187,442,179,1.9107,155700.0,0,1,0,0,0
12320,-116.39,33.82,15,5698,3132,1092,2.7219,74400.0,0,1,0,0,0
12321,-116.71,33.94,12,549,209,90,3.0208,66300.0,0,1,0,0,0
12322,-116.51,33.89,21,1284,537,233,1.95,61000.0,0,1,0,0,0
12323,-116.61,33.93,35,321,157,61,2.8056,68100.0,0,1,0,0,0
12324,-116.57,33.94,29,551,224,107,1.1917,50000.0,0,1,0,0,0
12325,-116.57,34.0,20,260,69,50,3.5208,76600.0,0,1,0,0,0
12326,-116.44,33.93,17,5293,1201,599,1.6849,88400.0,0,1,0,0,0
12327,-116.36,33.88,11,5698,2453,1092,1.7844,78500.0,0,1,0,0,0
12328,-116.52,33.97,13,3921,1902,665,3.3616,89600.0,0,1,0,0,0
12329,-116.51,33.96,16,4913,2518,1092,1.4665,61100.0,0,1,0,0,0
12330,-116.53,33.95,18,2990,1280,532,2.625,68200.0,0,1,0,0,0
12331,-116.5,33.95,10,5698,3132,1092,1.6983,66600.0,0,1,0,0,0
12332,-116.51,33.94,12,3369,1315,584,1.7388,66000.0,0,1,0,0,0
12333,-116.48,33.96,11,1381,644,248,2.3382,89400.0,0,1,0,0,0
12334,-116.47,33.94,18,2233,919,388,3.2578,85200.0,0,1,0,0,0
12335,-116.48,33.94,10,3254,923,486,1.8,81000.0,0,1,0,0,0
12336,-116.5,33.98,5,4332,1420,567,4.0417,146400.0,0,1,0,0,0
12337,-116.51,33.84,16,980,454,185,4.0729,100000.0,0,1,0,0,0
12338,-116.63,33.89,22,1540,610,268,1.5227,71000.0,0,1,0,0,0
12339,-116.52,33.84,17,4465,853,445,3.6875,130400.0,0,1,0,0,0
12340,-116.54,33.87,16,3648,1687,581,1.9167,70400.0,0,1,0,0,0
12341,-116.57,33.84,18,5698,2009,921,3.3897,230200.0,0,1,0,0,0
12342,-116.53,33.85,16,5698,3048,1092,2.9647,110900.0,0,1,0,0,0
12343,-116.55,33.84,28,2992,676,346,5.7613,482412.5,0,1,0,0,0
12344,-116.53,33.84,28,5698,3132,1092,2.5885,159000.0,0,1,0,0,0
12345,-116.52,33.85,13,5698,3132,1092,3.4886,112500.0,0,1,0,0,0
12346,-116.5,33.82,16,343,29,14,2.1042,87500.0,0,1,0,0,0
12347,-116.49,33.82,27,3316,2362,532,2.9569,65900.0,0,1,0,0,0
12348,-116.52,33.82,21,5698,3132,1092,2.5212,145200.0,0,1,0,0,0
12349,-116.54,33.82,12,5698,2725,1092,1.5595,115600.0,0,1,0,0,0
12350,-116.56,33.83,36,1765,451,264,2.6083,321900.0,0,1,0,0,0
12351,-116.48,33.8,15,3004,437,210,3.6667,90000.0,0,1,0,0,0
12352,-116.5,33.81,26,5032,3086,1092,2.5399,94800.0,0,1,0,0,0
12353,-116.52,33.81,12,5698,2548,1092,3.4394,162200.0,0,1,0,0,0
12354,-116.54,33.81,31,5698,2628,1092,2.1176,124100.0,0,1,0,0,0
12355,-116.54,33.81,24,5698,1721,833,3.1493,199400.0,0,1,0,0,0
12356,-116.49,33.8,13,5698,1274,688,3.7396,148900.0,0,1,0,0,0
12357,-116.54,33.8,22,5698,1432,890,2.2216,183900.0,0,1,0,0,0
12358,-116.57,33.76,25,2616,581,343,3.1364,301600.0,0,1,0,0,0
12359,-116.5,33.69,20,4810,1304,740,2.25,248100.0,0,1,0,0,0
12360,-116.54,33.79,18,5698,1678,919,3.9737,235600.0,0,1,0,0,0
12361,-116.53,33.78,18,2547,411,214,2.5489,220500.0,0,1,0,0,0
12362,-116.53,33.88,5,4423,1906,667,4.6855,125200.0,0,1,0,0,0
12363,-116.48,33.84,5,5480,1050,485,1.7204,137500.0,0,1,0,0,0
12364,-116.48,33.79,14,5698,1711,1000,2.6298,145200.0,0,1,0,0,0
12365,-116.47,33.84,3,5698,3132,1092,4.3111,142500.0,0,1,0,0,0
12366,-116.46,33.82,6,4863,3010,828,3.9508,104200.0,0,1,0,0,0
12367,-116.47,33.81,7,5698,3132,1092,2.4497,90900.0,0,1,0,0,0
12368,-116.46,33.79,10,5698,1130,661,2.1411,136400.0,0,1,0,0,0
12369,-116.43,33.81,8,5698,2069,781,3.5223,115100.0,0,1,0,0,0
12370,-116.42,33.79,12,5698,1179,570,4.9444,285000.0,0,1,0,0,0
12371,-116.43,33.78,17,4293,1091,464,6.1437,232100.0,0,1,0,0,0
12372,-116.45,33.78,16,5228,1177,639,3.0859,134600.0,0,1,0,0,0
12373,-116.42,33.76,14,5698,2524,1092,7.6281,341700.0,0,1,0,0,0
12374,-116.4,33.78,8,3059,612,208,6.8729,259200.0,0,1,0,0,0
12375,-116.45,33.8,9,5534,2283,1008,3.6161,99100.0,0,1,0,0,0
12376,-116.36,33.78,6,5698,3132,1092,3.3799,239300.0,0,1,0,0,0
12377,-116.38,33.74,7,5698,3132,1092,4.084,194500.0,0,1,0,0,0
12378,-116.33,33.75,5,5698,2880,1092,4.036,158500.0,0,1,0,0,0
12379,-116.31,33.73,19,5698,3132,1092,3.2846,131900.0,0,1,0,0,0
12380,-116.46,33.78,25,1137,604,240,1.3801,55000.0,0,1,0,0,0
12381,-116.46,33.78,33,2565,2301,638,2.5477,83000.0,0,1,0,0,0
12382,-116.47,33.77,26,4300,1557,669,4.4107,122500.0,0,1,0,0,0
12383,-116.47,33.78,27,1781,759,340,3.3162,113600.0,0,1,0,0,0
12384,-116.38,33.73,10,5698,3132,1092,4.0079,134500.0,0,1,0,0,0
12385,-116.37,33.72,17,5698,3132,1092,3.312,121300.0,0,1,0,0,0
